user_id,age,gender,preferred_style,size,budget_range
5874,35,Male,Casual,L,Medium
5875,35,Female,Bohemian,S,High
5876,19,Non-binary,Streetwear,L,Medium
5877,27,Male,Sporty,S,Medium
5878,29,Female,Bohemian,XS,Medium
5879,30,Female,Streetwear,XS,Medium
5880,28,Male,Sporty,L,High
5881,36,Female,Streetwear,M,High
5882,52,Male,Formal,M,Medium
5883,56,Non-binary,Sporty,M,High
5884,43,Female,Formal,M,Medium
5885,31,Male,Casual,XS,Low
5886,41,Male,Bohemian,L,Medium
5887,58,Male,Streetwear,XL,Medium
5888,18,Male,Bohemian,M,Low
5889,60,Male,Streetwear,M,Medium
5890,39,Male,Formal,L,Medium
5891,40,Female,Sporty,M,Low
5892,36,Male,Sporty,L,Medium
5893,35,Female,Streetwear,XS,Low
5894,29,Female,Formal,M,Medium
5895,45,Female,Streetwear,XL,High
5896,45,Female,Streetwear,S,Low
5897,50,Male,Streetwear,S,Medium
5898,36,Male,Sporty,M,Medium
5899,45,Female,Streetwear,XL,High
5900,54,Female,Sporty,S,Medium
5901,43,Female,Casual,XL,Low
5902,52,Female,Formal,L,High
5903,51,Non-binary,Casual,XL,Medium
5904,52,Female,Streetwear,L,Medium
5905,57,Female,Sporty,L,Low
5906,33,Male,Formal,L,High
5907,55,Male,Bohemian,S,Medium
5908,30,Female,Formal,XL,High
5909,40,Male,Formal,S,Low
5910,39,Male,Streetwear,XS,Medium
5911,33,Male,Casual,L,Low
5912,45,Female,Casual,S,Medium
5913,52,Male,Bohemian,L,High
5914,25,Female,Streetwear,L,Low
5915,39,Male,Formal,S,Low
5916,38,Male,Casual,XS,Medium
5917,43,Male,Casual,M,Low
5918,57,Male,Sporty,L,Medium
5919,38,Female,Formal,L,Medium
5920,42,Male,Streetwear,S,High
5921,58,Male,Casual,XL,Low
5922,18,Female,Streetwear,S,High
5923,23,Female,Formal,M,Medium
5924,40,Male,Formal,S,Low
5925,40,Male,Casual,M,Low
5926,60,Non-binary,Bohemian,M,High
5927,60,Female,Streetwear,M,Medium
5928,40,Male,Streetwear,L,Medium
5929,49,Female,Sporty,M,Low
5930,47,Male,Formal,S,Low
5931,30,Male,Formal,M,Medium
5932,60,Female,Casual,XS,Medium
5933,35,Female,Casual,M,Medium
5934,40,Male,Casual,M,High
5935,32,Female,Sporty,XS,Medium
5936,50,Male,Bohemian,M,Low
5937,38,Male,Casual,L,Medium
5938,56,Male,Casual,M,Medium
5939,40,Male,Casual,XL,High
5940,44,Non-binary,Sporty,M,Medium
5941,35,Female,Streetwear,XL,Medium
5942,41,Male,Bohemian,M,Medium
5943,57,Non-binary,Streetwear,L,Low
5944,59,Female,Formal,M,Medium
5945,24,Female,Formal,S,Medium
5946,37,Non-binary,Casual,L,Medium
5947,44,Male,Streetwear,L,Medium
5948,23,Female,Sporty,L,High
5949,44,Female,Bohemian,S,Low
5950,26,Female,Streetwear,L,Low
5951,48,Female,Streetwear,S,Medium
5952,38,Male,Bohemian,XS,Medium
5953,43,Female,Streetwear,L,Medium
5954,57,Male,Streetwear,M,Medium
5955,30,Male,Bohemian,XL,Medium
5956,40,Male,Sporty,M,Low
5957,37,Non-binary,Bohemian,XL,Low
5958,54,Male,Casual,M,Medium
5959,45,Female,Casual,M,Low
5960,34,Male,Casual,M,Low
5961,45,Non-binary,Casual,L,Low
5962,58,Male,Formal,L,Medium
5963,19,Female,Sporty,M,High
5964,42,Female,Formal,L,High
5965,58,Male,Streetwear,M,High
5966,23,Male,Streetwear,L,Low
5967,28,Female,Bohemian,XL,High
5968,55,Non-binary,Casual,S,Medium
5969,23,Female,Bohemian,M,High
5970,28,Male,Streetwear,M,High
5971,31,Female,Casual,M,Medium
5972,19,Male,Sporty,L,Low
5973,57,Female,Streetwear,M,Medium
5974,20,Female,Bohemian,XS,Medium
5975,52,Male,Bohemian,L,Low
5976,50,Female,Streetwear,M,Low
5977,41,Female,Formal,M,Medium
5978,36,Female,Sporty,S,Low
5979,35,Male,Streetwear,XS,High
5980,41,Male,Streetwear,S,Low
5981,52,Female,Bohemian,L,Medium
5982,18,Male,Casual,M,Low
5983,53,Male,Casual,M,High
5984,42,Non-binary,Casual,XS,Medium
5985,60,Male,Bohemian,S,Low
5986,51,Non-binary,Casual,XS,Medium
5987,42,Male,Streetwear,L,Low
5988,33,Male,Formal,S,Medium
5989,51,Female,Formal,XL,Medium
5990,46,Female,Formal,M,Low
5991,36,Female,Casual,M,Medium
5992,40,Female,Formal,M,Low
5993,36,Female,Casual,M,Medium
5994,42,Male,Streetwear,L,Medium
5995,33,Male,Streetwear,L,Medium
5996,26,Male,Bohemian,XS,High
5997,18,Female,Bohemian,L,Medium
5998,59,Male,Sporty,L,Medium
5999,36,Male,Streetwear,XL,High
6000,50,Female,Casual,M,High
6001,51,Male,Sporty,S,Medium
6002,33,Male,Streetwear,M,High
6003,57,Female,Casual,M,High
6004,35,Male,Streetwear,L,Low
6005,51,Female,Streetwear,XL,Low
6006,42,Female,Casual,XS,Medium
6007,23,Male,Streetwear,L,High
6008,38,Female,Streetwear,XL,Low
6009,23,Male,Streetwear,XL,Medium
6010,49,Female,Bohemian,L,High
6011,58,Non-binary,Formal,L,High
6012,60,Female,Streetwear,XS,Medium
6013,56,Female,Casual,XL,Medium
6014,48,Male,Streetwear,M,Low
6015,59,Male,Bohemian,XS,High
6016,27,Female,Bohemian,M,High
6017,47,Male,Streetwear,L,High
6018,35,Male,Sporty,M,High
6019,41,Male,Formal,L,Low
6020,26,Female,Casual,M,Medium
6021,48,Male,Casual,S,Low
6022,32,Non-binary,Casual,S,Medium
6023,21,Male,Casual,M,Low
6024,57,Male,Bohemian,XS,Low
6025,26,Female,Formal,M,High
6026,26,Male,Streetwear,XS,Medium
6027,43,Female,Streetwear,L,High
6028,21,Male,Sporty,M,Medium
6029,34,Male,Streetwear,M,Medium
6030,33,Male,Formal,S,Medium
6031,32,Non-binary,Streetwear,S,High
6032,52,Female,Bohemian,L,Medium
6033,22,Female,Streetwear,L,High
6034,22,Male,Casual,S,Low
6035,37,Female,Casual,S,Medium
6036,32,Female,Casual,XL,High
6037,35,Non-binary,Casual,M,Low
6038,19,Female,Bohemian,XS,Medium
6039,46,Female,Bohemian,XS,Medium
6040,30,Male,Bohemian,L,Medium
6041,21,Female,Streetwear,L,Low
6042,59,Female,Casual,M,Medium
6043,27,Non-binary,Sporty,S,High
6044,48,Male,Sporty,M,Low
6045,58,Male,Casual,M,Medium
6046,25,Male,Formal,M,Low
6047,20,Male,Streetwear,S,Medium
6048,26,Male,Sporty,XS,Medium
6049,47,Female,Bohemian,L,Medium
6050,28,Female,Formal,M,Low
6051,52,Female,Bohemian,L,Medium
6052,54,Female,Formal,M,Medium
6053,59,Male,Formal,XL,High
6054,30,Female,Streetwear,XL,Low
6055,53,Male,Bohemian,S,Medium
6056,30,Non-binary,Bohemian,M,Medium
6057,29,Male,Sporty,L,Low
6058,54,Male,Casual,L,Medium
6059,27,Male,Casual,XL,Medium
6060,26,Female,Sporty,L,Medium
6061,24,Male,Formal,M,Low
6062,19,Male,Sporty,M,High
6063,40,Female,Sporty,M,Low
6064,56,Female,Bohemian,L,Low
6065,57,Male,Sporty,XL,Medium
6066,56,Female,Formal,XS,Low
6067,38,Female,Casual,M,Low
6068,40,Male,Streetwear,M,Medium
6069,46,Female,Sporty,M,Medium
6070,31,Male,Sporty,L,Medium
6071,43,Female,Bohemian,M,Medium
6072,22,Female,Bohemian,M,High
6073,48,Female,Sporty,M,High
6074,42,Female,Sporty,M,Low
6075,48,Male,Formal,M,Medium
6076,37,Male,Casual,XS,Low
6077,34,Female,Casual,S,High
6078,19,Female,Streetwear,M,High
6079,42,Male,Casual,L,Medium
6080,30,Female,Streetwear,M,Medium
6081,56,Male,Bohemian,L,High
6082,45,Male,Streetwear,XL,Medium
6083,59,Female,Streetwear,L,Medium
6084,23,Male,Casual,M,High
6085,20,Female,Sporty,S,High
6086,52,Male,Bohemian,M,Medium
6087,35,Male,Formal,M,High
6088,28,Female,Streetwear,L,Medium
6089,37,Female,Streetwear,L,Low
6090,22,Male,Streetwear,M,Medium
6091,36,Male,Sporty,M,Low
6092,39,Male,Formal,M,Medium
6093,36,Female,Casual,XL,High
6094,33,Non-binary,Bohemian,L,High
6095,41,Female,Sporty,L,High
6096,58,Male,Formal,M,Medium
6097,21,Male,Bohemian,M,Medium
6098,32,Non-binary,Casual,XS,High
6099,42,Female,Bohemian,XS,High
6100,52,Female,Streetwear,XS,High
6101,31,Female,Streetwear,XL,Medium
6102,36,Male,Sporty,S,High
6103,55,Female,Bohemian,S,High
6104,53,Non-binary,Streetwear,M,Low
6105,24,Female,Sporty,M,Low
6106,47,Male,Sporty,XL,High
6107,36,Male,Sporty,XS,Medium
6108,42,Male,Casual,XL,Low
6109,33,Female,Streetwear,S,Low
6110,57,Male,Streetwear,XL,Medium
6111,25,Male,Formal,M,Low
6112,35,Non-binary,Casual,L,Low
6113,45,Male,Streetwear,M,Low
6114,33,Male,Streetwear,M,High
6115,36,Male,Formal,L,Low
6116,59,Male,Bohemian,XS,Medium
6117,34,Male,Bohemian,XS,Medium
6118,30,Non-binary,Casual,XL,Medium
6119,24,Female,Sporty,M,Low
6120,44,Female,Formal,XL,Medium
6121,27,Male,Formal,L,Low
6122,51,Female,Streetwear,M,High
6123,53,Male,Streetwear,S,Medium
6124,42,Male,Formal,XL,Low
6125,23,Non-binary,Sporty,M,High
6126,41,Male,Bohemian,S,Low
6127,35,Male,Casual,L,Medium
6128,40,Female,Bohemian,XS,Medium
6129,23,Female,Casual,L,Medium
6130,46,Male,Sporty,XS,Medium
6131,42,Male,Formal,S,Low
6132,34,Male,Sporty,XS,Medium
6133,41,Female,Formal,S,Medium
6134,28,Male,Streetwear,M,Low
6135,43,Male,Casual,L,Medium
6136,51,Female,Streetwear,L,High
6137,45,Female,Formal,L,Medium
6138,20,Male,Casual,M,Medium
6139,28,Male,Casual,M,Medium
6140,55,Female,Streetwear,XL,High
6141,31,Female,Casual,M,Low
6142,43,Male,Formal,S,Medium
6143,38,Male,Formal,M,Medium
6144,56,Male,Streetwear,S,Low
6145,47,Male,Sporty,S,Medium
6146,25,Female,Formal,L,Medium
6147,37,Male,Formal,L,High
6148,49,Female,Casual,M,Medium
6149,39,Female,Casual,L,Low
6150,24,Female,Formal,S,Low
6151,26,Male,Streetwear,M,Medium
6152,18,Female,Sporty,M,Medium
6153,46,Male,Casual,M,Low
6154,25,Female,Casual,S,Medium
6155,21,Non-binary,Sporty,L,High
6156,52,Male,Casual,L,Low
6157,20,Male,Streetwear,M,Medium
6158,57,Male,Casual,S,Medium
6159,24,Female,Casual,XS,Medium
6160,44,Female,Formal,M,Medium
6161,18,Female,Streetwear,XS,Medium
6162,44,Female,Streetwear,L,High
6163,33,Male,Formal,L,Low
6164,55,Female,Bohemian,M,Medium
6165,24,Female,Sporty,L,Medium
6166,40,Female,Streetwear,S,Low
6167,58,Female,Bohemian,L,Medium
6168,28,Female,Sporty,S,Low
6169,59,Female,Streetwear,XS,Medium
6170,50,Female,Casual,S,Medium
6171,53,Female,Streetwear,XL,Medium
6172,54,Female,Sporty,M,High
6173,58,Female,Bohemian,XS,Low
6174,34,Female,Casual,M,High
6175,52,Female,Sporty,S,High
6176,22,Male,Sporty,XS,Low
6177,49,Male,Streetwear,L,High
6178,20,Male,Formal,S,Medium
6179,52,Female,Formal,XL,High
6180,31,Female,Casual,M,High
6181,48,Non-binary,Sporty,XS,High
6182,48,Male,Bohemian,S,Medium
6183,34,Male,Casual,M,Medium
6184,41,Male,Casual,M,Medium
6185,40,Male,Streetwear,M,Medium
6186,35,Female,Bohemian,L,Low
6187,31,Male,Sporty,L,Medium
6188,32,Female,Sporty,L,High
6189,32,Female,Sporty,L,High
6190,23,Female,Casual,S,High
6191,44,Female,Streetwear,S,Low
6192,32,Male,Casual,L,Medium
6193,53,Male,Formal,M,Medium
6194,25,Female,Formal,M,Low
6195,32,Female,Sporty,L,Medium
6196,20,Male,Streetwear,M,Medium
6197,30,Male,Sporty,S,High
6198,58,Male,Sporty,L,High
6199,51,Male,Casual,L,High
6200,41,Non-binary,Sporty,XS,Medium
6201,57,Female,Sporty,M,Low
6202,49,Male,Streetwear,M,High
6203,49,Female,Streetwear,S,Low
6204,47,Female,Streetwear,S,Medium
6205,30,Male,Sporty,S,Low
6206,18,Non-binary,Streetwear,L,High
6207,51,Female,Streetwear,M,Low
6208,32,Female,Bohemian,XL,Low
6209,31,Female,Bohemian,S,Medium
6210,46,Female,Formal,XL,Low
6211,51,Male,Casual,M,High
6212,35,Female,Casual,S,Medium
6213,24,Non-binary,Streetwear,S,High
6214,46,Male,Formal,M,Medium
6215,48,Female,Formal,L,Medium
6216,42,Female,Bohemian,L,High
6217,55,Male,Formal,L,Medium
6218,31,Female,Sporty,S,Medium
6219,25,Male,Streetwear,S,Low
6220,44,Female,Sporty,XS,Low
6221,19,Male,Casual,S,Medium
6222,34,Non-binary,Bohemian,L,Low
6223,54,Male,Sporty,L,Medium
6224,31,Male,Streetwear,S,Medium
6225,42,Male,Sporty,L,Medium
6226,47,Non-binary,Sporty,S,Low
6227,46,Female,Formal,S,High
6228,37,Female,Bohemian,S,Low
6229,38,Female,Casual,XS,Medium
6230,39,Female,Streetwear,S,High
6231,52,Male,Streetwear,M,Low
6232,54,Female,Casual,M,High
6233,33,Male,Streetwear,M,Medium
6234,60,Non-binary,Formal,M,High
6235,34,Female,Sporty,M,Medium
6236,33,Male,Formal,XL,Low
6237,19,Male,Formal,L,High
6238,21,Female,Formal,XL,Medium
6239,38,Male,Casual,M,Low
6240,56,Male,Bohemian,L,High
6241,51,Male,Casual,S,High
6242,47,Female,Casual,L,Medium
6243,23,Female,Formal,S,Low
6244,34,Male,Bohemian,S,Medium
6245,56,Male,Casual,XS,High
6246,42,Female,Bohemian,M,Low
6247,22,Female,Formal,S,Medium
6248,22,Male,Casual,XL,Medium
6249,37,Male,Bohemian,S,Low
6250,33,Non-binary,Streetwear,L,Medium
6251,58,Non-binary,Casual,M,Low
6252,54,Non-binary,Casual,L,Medium
6253,57,Female,Casual,L,Medium
6254,26,Male,Bohemian,M,Low
6255,22,Male,Sporty,M,High
6256,59,Male,Casual,L,Medium
6257,19,Male,Streetwear,M,Medium
6258,26,Non-binary,Streetwear,M,Medium
6259,60,Female,Formal,M,Low
6260,53,Female,Sporty,S,Low
6261,39,Male,Sporty,M,Low
6262,39,Non-binary,Bohemian,XS,Medium
6263,39,Female,Formal,L,High
6264,51,Male,Bohemian,L,Medium
6265,46,Female,Formal,S,High
6266,55,Male,Sporty,M,Medium
6267,50,Male,Bohemian,M,Low
6268,35,Female,Formal,M,Medium
6269,24,Female,Sporty,L,Low
6270,18,Male,Sporty,L,Low
6271,50,Male,Casual,L,Medium
6272,18,Non-binary,Bohemian,XL,Medium
6273,41,Female,Casual,M,Medium
6274,21,Female,Sporty,M,Low
6275,21,Male,Bohemian,L,Medium
6276,35,Male,Bohemian,L,Low
6277,44,Male,Streetwear,L,Medium
6278,60,Male,Formal,L,Medium
6279,49,Male,Streetwear,S,Low
6280,50,Male,Streetwear,XL,Medium
6281,45,Female,Sporty,L,Low
6282,59,Male,Formal,S,Medium
6283,58,Female,Streetwear,L,Low
6284,53,Male,Streetwear,M,High
6285,23,Female,Bohemian,L,Low
6286,33,Male,Sporty,XL,High
6287,51,Female,Streetwear,S,Medium
6288,40,Male,Formal,L,Medium
6289,59,Non-binary,Casual,L,Medium
6290,41,Female,Casual,L,Medium
6291,30,Female,Sporty,M,Low
6292,35,Male,Casual,S,Low
6293,30,Female,Bohemian,M,Medium
6294,54,Female,Bohemian,S,Low
6295,60,Male,Formal,M,Medium
6296,56,Female,Sporty,L,High
6297,59,Female,Sporty,XL,Medium
6298,34,Female,Casual,S,Low
6299,32,Female,Streetwear,S,Low
6300,35,Female,Streetwear,L,Low
6301,40,Non-binary,Streetwear,M,Medium
6302,47,Male,Formal,XL,Medium
6303,51,Female,Sporty,L,Medium
6304,21,Female,Casual,L,Low
6305,20,Female,Formal,S,Low
6306,24,Non-binary,Bohemian,XS,High
6307,35,Male,Bohemian,M,Low
6308,59,Male,Bohemian,S,Medium
6309,24,Male,Sporty,L,Low
6310,57,Male,Bohemian,M,Low
6311,23,Male,Streetwear,M,High
6312,39,Female,Bohemian,L,Low
6313,18,Male,Formal,M,Medium
6314,21,Female,Bohemian,M,Medium
6315,60,Female,Streetwear,L,Medium
6316,46,Male,Bohemian,M,High
6317,38,Male,Casual,XS,Low
6318,43,Female,Streetwear,M,Low
6319,31,Female,Sporty,M,Low
6320,26,Female,Bohemian,M,Medium
6321,29,Female,Formal,S,Medium
6322,59,Non-binary,Bohemian,S,High
6323,23,Female,Formal,M,Low
6324,37,Non-binary,Casual,S,Medium
6325,41,Female,Sporty,L,Low
6326,44,Female,Streetwear,M,Low
6327,55,Male,Streetwear,M,Medium
6328,25,Non-binary,Sporty,S,High
6329,18,Female,Casual,S,Low
6330,41,Female,Casual,L,Low
6331,24,Male,Bohemian,L,Medium
6332,36,Male,Casual,L,Medium
6333,39,Male,Bohemian,M,High
6334,52,Male,Formal,M,Low
6335,47,Male,Sporty,L,Medium
6336,46,Female,Formal,XL,Medium
6337,39,Male,Formal,XL,Medium
6338,28,Male,Formal,XL,Low
6339,37,Male,Formal,L,Low
6340,46,Female,Streetwear,M,High
6341,58,Male,Casual,XS,Medium
6342,59,Male,Sporty,L,Low
6343,51,Female,Sporty,S,Medium
6344,18,Female,Formal,XS,Medium
6345,48,Male,Sporty,L,Medium
6346,47,Male,Bohemian,L,Medium
6347,35,Male,Sporty,L,Medium
6348,34,Non-binary,Formal,M,Low
6349,55,Male,Sporty,M,High
6350,31,Female,Casual,XL,Medium
6351,40,Male,Formal,L,High
6352,42,Female,Streetwear,M,Medium
6353,32,Male,Casual,M,Medium
6354,39,Male,Sporty,XL,Low
6355,20,Female,Streetwear,M,Medium
6356,36,Male,Casual,S,Medium
6357,51,Male,Bohemian,M,Low
6358,52,Female,Casual,M,Medium
6359,18,Non-binary,Streetwear,S,Low
6360,38,Male,Bohemian,M,High
6361,46,Female,Sporty,M,High
6362,23,Non-binary,Formal,S,Medium
6363,54,Female,Sporty,S,Low
6364,18,Female,Formal,XL,Medium
6365,18,Female,Formal,M,Medium
6366,44,Male,Streetwear,M,High
6367,38,Female,Bohemian,M,Low
6368,33,Male,Bohemian,M,Medium
6369,57,Male,Casual,L,Low
6370,43,Male,Sporty,M,Medium
6371,33,Male,Streetwear,XL,High
6372,45,Female,Sporty,M,High
6373,18,Female,Casual,XL,Medium
6374,53,Female,Casual,XS,Medium
6375,27,Male,Streetwear,L,High
6376,60,Male,Casual,L,Medium
6377,34,Female,Streetwear,S,Low
6378,40,Non-binary,Casual,S,High
6379,24,Male,Bohemian,M,Medium
6380,24,Male,Streetwear,S,Medium
6381,32,Female,Bohemian,L,Low
6382,51,Male,Bohemian,L,Low
6383,21,Female,Streetwear,M,Medium
6384,31,Female,Sporty,XS,Medium
6385,31,Male,Formal,XL,Medium
6386,33,Male,Casual,S,Medium
6387,24,Male,Casual,XS,Medium
6388,49,Male,Sporty,M,Medium
6389,36,Female,Formal,XL,Medium
6390,19,Female,Sporty,L,High
6391,27,Female,Formal,M,Low
6392,34,Female,Streetwear,M,High
6393,54,Male,Streetwear,M,Medium
6394,29,Female,Bohemian,XS,Medium
6395,23,Female,Bohemian,L,Low
6396,39,Female,Streetwear,XS,High
6397,49,Male,Bohemian,M,High
6398,58,Female,Streetwear,M,High
6399,37,Female,Sporty,XS,Medium
6400,18,Male,Casual,XL,Low
6401,23,Male,Streetwear,M,Medium
6402,36,Female,Streetwear,XS,Medium
6403,35,Male,Streetwear,L,Low
6404,23,Female,Bohemian,S,Medium
6405,50,Non-binary,Bohemian,XS,Medium
6406,40,Female,Bohemian,M,Medium
6407,40,Female,Bohemian,S,Low
6408,43,Female,Sporty,XL,Low
6409,30,Male,Streetwear,XS,Medium
6410,24,Male,Sporty,XS,High
6411,32,Non-binary,Bohemian,L,High
6412,44,Female,Sporty,S,Low
6413,43,Male,Streetwear,XL,Medium
6414,50,Male,Streetwear,M,Medium
6415,32,Female,Bohemian,XS,Medium
6416,53,Female,Streetwear,XS,Low
6417,44,Female,Sporty,S,Medium
6418,22,Male,Formal,M,Low
6419,19,Non-binary,Streetwear,XS,Medium
6420,50,Female,Sporty,M,Medium
6421,33,Female,Sporty,M,Medium
6422,40,Female,Sporty,M,Medium
6423,55,Male,Streetwear,S,High
6424,33,Non-binary,Formal,M,Low
6425,31,Male,Bohemian,S,Medium
6426,46,Male,Bohemian,S,High
6427,43,Female,Streetwear,L,Medium
6428,52,Female,Streetwear,M,Medium
6429,32,Female,Casual,XS,Low
6430,20,Female,Formal,S,Medium
6431,40,Male,Sporty,M,Low
6432,46,Non-binary,Sporty,L,Medium
6433,51,Male,Bohemian,XS,Medium
6434,50,Female,Streetwear,M,Medium
6435,58,Male,Formal,M,Medium
6436,58,Female,Bohemian,XL,Medium
6437,40,Male,Formal,S,Medium
6438,24,Female,Streetwear,M,Low
6439,20,Female,Sporty,S,Medium
6440,49,Female,Casual,M,Low
6441,48,Female,Formal,M,Low
6442,35,Female,Sporty,XS,Medium
6443,60,Female,Formal,M,Medium
6444,24,Non-binary,Formal,M,Low
6445,58,Male,Formal,M,Low
6446,18,Male,Streetwear,S,Low
6447,31,Male,Bohemian,S,Medium
6448,49,Male,Formal,XS,Medium
6449,23,Male,Streetwear,XS,Medium
6450,56,Female,Casual,M,High
6451,27,Male,Bohemian,S,High
6452,24,Male,Streetwear,S,High
6453,43,Male,Casual,L,High
6454,51,Female,Bohemian,M,High
6455,47,Female,Streetwear,XL,Low
6456,53,Male,Casual,L,Low
6457,38,Female,Streetwear,L,High
6458,34,Male,Casual,S,Medium
6459,50,Non-binary,Formal,L,Medium
6460,27,Female,Formal,L,Low
6461,59,Male,Bohemian,L,Medium
6462,29,Female,Casual,S,Medium
6463,33,Female,Formal,M,Low
6464,58,Male,Bohemian,M,Medium
6465,49,Female,Sporty,M,High
6466,32,Male,Formal,L,Medium
6467,44,Male,Formal,XS,Medium
6468,45,Male,Streetwear,M,Low
6469,34,Male,Sporty,M,Low
6470,19,Male,Casual,S,Medium
6471,53,Non-binary,Bohemian,L,High
6472,24,Male,Sporty,L,High
6473,30,Male,Casual,S,Medium
6474,32,Female,Formal,XS,Medium
6475,42,Female,Bohemian,M,Medium
6476,40,Non-binary,Bohemian,M,Low
6477,39,Female,Sporty,M,Low
6478,43,Non-binary,Streetwear,L,Medium
6479,50,Female,Casual,XL,Medium
6480,28,Non-binary,Sporty,M,High
6481,27,Female,Streetwear,XS,Medium
6482,42,Male,Streetwear,M,High
6483,54,Male,Streetwear,L,Low
6484,60,Female,Bohemian,L,Low
6485,55,Male,Casual,S,High
6486,58,Male,Casual,M,Medium
6487,41,Female,Sporty,M,Low
6488,57,Non-binary,Formal,L,Medium
6489,50,Male,Sporty,XS,High
6490,34,Female,Casual,L,Medium
6491,41,Female,Bohemian,M,Medium
6492,54,Non-binary,Sporty,L,Medium
6493,19,Non-binary,Formal,M,Medium
6494,49,Female,Sporty,L,High
6495,41,Female,Streetwear,XL,Medium
6496,26,Male,Formal,XL,Low
6497,21,Female,Streetwear,XL,Medium
6498,34,Female,Bohemian,XS,Medium
6499,34,Female,Casual,M,Low
6500,47,Female,Sporty,XS,Low
6501,57,Male,Sporty,M,Low
6502,28,Female,Streetwear,S,Low
6503,38,Male,Streetwear,M,Medium
6504,38,Male,Casual,L,Medium
6505,35,Male,Sporty,M,Medium
6506,46,Male,Casual,L,Medium
6507,41,Female,Streetwear,XS,Medium
6508,27,Male,Streetwear,L,Low
6509,34,Male,Formal,S,Medium
6510,35,Non-binary,Streetwear,M,Medium
6511,59,Male,Streetwear,M,High
6512,37,Male,Casual,L,Medium
6513,54,Male,Formal,XL,Medium
6514,35,Male,Formal,S,Medium
6515,34,Male,Sporty,XS,Medium
6516,26,Male,Bohemian,L,High
6517,31,Female,Sporty,M,Medium
6518,46,Male,Sporty,M,Medium
6519,48,Male,Sporty,XS,Medium
6520,21,Female,Formal,L,High
6521,35,Male,Casual,S,High
6522,37,Non-binary,Streetwear,M,High
6523,60,Female,Formal,S,Low
6524,26,Male,Streetwear,XL,Medium
6525,30,Female,Streetwear,S,Medium
6526,32,Male,Bohemian,L,Medium
6527,44,Male,Sporty,S,Low
6528,32,Female,Bohemian,M,High
6529,45,Female,Sporty,XL,Medium
6530,54,Female,Formal,S,Medium
6531,36,Non-binary,Streetwear,L,Medium
6532,43,Male,Bohemian,XL,Medium
6533,43,Female,Formal,L,Medium
6534,42,Female,Formal,XS,Medium
6535,43,Non-binary,Sporty,L,Medium
6536,43,Female,Streetwear,L,Low
6537,45,Non-binary,Sporty,XL,Medium
6538,35,Male,Sporty,L,Low
6539,49,Female,Formal,M,Low
6540,20,Male,Sporty,L,Medium
6541,19,Male,Casual,M,Low
6542,50,Non-binary,Streetwear,M,High
6543,59,Male,Sporty,M,Medium
6544,36,Non-binary,Sporty,L,Medium
6545,34,Male,Bohemian,M,Low
6546,50,Female,Streetwear,L,Low
6547,29,Male,Streetwear,S,Medium
6548,20,Male,Sporty,M,High
6549,60,Male,Casual,M,Low
6550,43,Female,Bohemian,S,Medium
6551,52,Male,Casual,M,Low
6552,25,Female,Sporty,XL,Medium
6553,53,Male,Streetwear,M,Medium
6554,24,Male,Streetwear,S,Low
6555,53,Male,Casual,M,Medium
6556,33,Male,Formal,M,High
6557,41,Female,Sporty,M,Medium
6558,18,Female,Streetwear,M,Low
6559,42,Male,Formal,S,Low
6560,27,Female,Streetwear,M,High
6561,33,Female,Streetwear,L,Medium
6562,33,Male,Formal,M,Medium
6563,25,Male,Casual,XS,Low
6564,46,Female,Sporty,XL,High
6565,56,Male,Formal,XS,Medium
6566,45,Male,Formal,XS,Low
6567,23,Male,Streetwear,L,Low
6568,33,Female,Formal,L,High
6569,37,Male,Sporty,XS,Medium
6570,33,Male,Casual,M,Low
6571,24,Male,Casual,XS,Medium
6572,58,Male,Casual,XL,Medium
6573,31,Male,Sporty,L,Medium
6574,60,Non-binary,Streetwear,S,Low
6575,43,Male,Sporty,S,Medium
6576,43,Female,Formal,M,Low
6577,31,Male,Bohemian,M,Low
6578,24,Female,Bohemian,L,Low
6579,50,Female,Bohemian,XL,Low
6580,43,Male,Casual,M,Low
6581,37,Female,Sporty,L,High
6582,20,Female,Sporty,M,High
6583,21,Female,Casual,M,Low
6584,43,Male,Formal,L,Medium
6585,28,Non-binary,Bohemian,S,Medium
6586,19,Female,Bohemian,S,Low
6587,31,Non-binary,Casual,L,Low
6588,47,Female,Bohemian,M,Medium
6589,29,Female,Streetwear,XL,Medium
6590,43,Female,Sporty,XS,Medium
6591,50,Female,Bohemian,M,Medium
6592,30,Non-binary,Bohemian,M,Low
6593,31,Male,Streetwear,M,Medium
6594,41,Female,Formal,XL,Low
6595,51,Male,Formal,M,Medium
6596,43,Female,Streetwear,M,Medium
6597,38,Male,Formal,M,Medium
6598,45,Male,Casual,L,Medium
6599,53,Non-binary,Streetwear,M,Low
6600,57,Male,Sporty,M,Medium
